location_id,name,lat,lng,type,area,vibe_category,religious_density,commercial_density,distance_to_station,road_density,residential_density,distance_to_water,normal_day_traffic,festival_day_traffic,peak_hour_multiplier,urban_density,green_space_ratio,built_up_area,road_coverage,water_body_proximity,avg_building_height,building_density,open_space_ratio,festival_duration_days,peak_day_importance,cultural_significance,vibe_intensity,confidence_score,distance_to_major_ganesh_area,distance_to_visarjan_spot,festival_infrastructure_score,crowd_capacity_score,cultural_significance_multiplier,heritage_walk_accessibility,tourism_infrastructure_score,walking_tour_frequency,hashtag_trend_strength,distance_to_congestion_hotspot,congestion_impact_score,infrastructure_stress_indicator,peak_hour_chaos_prediction,is_weekend,current_month,is_monsoon,is_tourist_season,is_ganesh_season,festival_temporal_boost,contextual_vibe_intensity,original_vibe_intensity,vibe_source,built_year,heritage_status,building_age,heritage_density,tourist_attraction_density,distance_to_heritage_precinct,historical_significance,distance_to_transport,green_space_density,pedestrian_area_density,conservation_score,weekday_visitors,weekend_visitors,tourist_season_visitors,guided_tour_frequency,photography_permits_daily,historic_building_density,modern_development_ratio,green_heritage_space,stone_masonry_coverage,tourist_infrastructure,heritage_building_density,architectural_uniformity,facade_preservation_score,courtyard_open_space,heritage_signage_density,restoration_activity,tourist_pathway_density,international_tourist_appeal,domestic_tourist_appeal,photography_popularity,educational_value,cultural_events_frequency,heritage_walk_inclusion,structural_integrity,maintenance_frequency,restoration_budget_index,conservation_priority,architectural_significance,peak_visiting_hours,seasonal_variation,guided_tour_availability,distance_to_heritage_district,architectural_era_score,heritage_age_significance,heritage_importance_score,heritage_hashtag_alignment,heritage_season_boost,weekend_heritage_boost,heritage_walk_timing_alignment,specialty,established_year,price_range,age_years,food_establishment_density,street_vendor_density,distance_to_market,foot_traffic_density,commercial_kitchen_density,late_night_food_score,cultural_authenticity_score,morning_customers,lunch_customers,evening_customers,night_customers,weekend_multiplier,peak_waiting_time_minutes,average_meal_duration_minutes,commercial_food_density,road_accessibility,parking_availability,pedestrian_access,building_size_sqm,kitchen_to_dining_ratio,seating_capacity_estimate,signage_visibility_score,waste_management_score,delivery_accessibility,vendor_setup_space,queue_management_space,culinary_heritage_score,tourist_appeal,local_popularity,food_blogger_mentions,michelin_mentioned,street_food_authenticity,cultural_diversity_score,average_meal_cost,daily_revenue_estimate,employment_generated,supply_chain_local_ratio,peak_dining_hours,delivery_availability,monsoon_impact_score,cuisine_type,spice_level,vegetarian_options,hygiene_rating,portion_size_rating,distance_to_food_hub,food_authenticity_score,food_hashtag_alignment,meal_time_boost,daily_footfall,peak_multiplier,transport_infrastructure_density,road_network_complexity,commercial_activity_density,multimodal_transport_access,crowd_management_score,building_density_per_hectare,pedestrian_infrastructure_score,parking_infrastructure_score,morning_rush_footfall,mid_morning_footfall,lunch_footfall,afternoon_footfall,evening_rush_footfall,night_footfall,peak_congestion_duration_hours,weekend_variation_ratio,festival_crowd_multiplier,crowd_density_stress,noise_level_estimate,air_quality_impact,infrastructure_strain_score,emergency_response_accessibility,urban_heat_island_effect,business_density_score,economic_activity_index,employment_hub_score,retail_commercial_ratio,service_sector_density,informal_economy_score,land_value_impact,digital_infrastructure_score,accessibility_score,safety_security_score,waste_management_efficiency,energy_consumption_index,network_centrality_score,inter_district_connectivity,last_mile_connectivity,transport_mode_diversity,distance_to_hustle_center,peak_chaos_intensity,transport_stress_score,rush_hour_chaos,congestion_adjusted_chaos,instagram_tags,aesthetic_score,trendy_cafe_density,scenic_infrastructure_score,cultural_venue_density,lifestyle_shopping_density,photo_infrastructure_score,social_gathering_density,creator_accessibility_score,natural_lighting_score,posts_per_day,stories_per_day,reels_per_day,influencer_visits_per_month,hashtag_diversity_score,viral_potential_score,weekend_engagement_multiplier,golden_hour_activity_boost,wifi_quality_score,selfie_spot_density,instagrammability_score,tiktok_trend_potential,food_photography_score,fashion_photography_score,check_in_frequency,geotagging_popularity,peak_posting_hours,seasonal_popularity,weather_dependency,festival_boost_score,content_variety_score,professional_shoot_suitability,user_generated_content_rate,brand_collaboration_potential,creator_parking_score,equipment_friendly_score,crowd_management_for_shoots,permits_required_score,distance_to_gram_hotspot,virality_potential,content_creation_score,golden_hour_appeal,beach_hashtag_potential,nightlife_hashtag_potential,food_hashtag_overlap,golden_hour_boost,social_weekend_boost
BB_031,Kandoi Bhogilal Mulchand,18.9467,72.8342,Sweet Shop,Zaveri Bazaar,Bombay Bhukkad,0,0,0.752894717,0,0.684321593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.970042589,0,0,0,0,0,10,3,10,3.5,8.065215771,0,0,0,0,5,0,0,Unknown,0,3.447866622,4.34,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:30,0.213338347,0,0,0,0,0,0,0,0,0,Traditional Sweets,1900,Budget,124,14.68777954,3.811405103,0.902462444,51.65061105,1.15010615,4.575062219,10.33333262,86,113,308,52,1.673251219,5,9,0.980390066,0.73845875,0.513056581,0.811810872,150.5234414,0.459454589,12.3401235,6.24943046,6.50237543,7.531311935,0.187213867,0.253569662,10,6.674926491,9.204286773,2,0,10,6.282291222,91,13977,5,0.781354132,"12:00-14:00, 19:00-22:00",6.922491481,7.38287792,Desserts,1,1.029276601,3.4,3.966927837,1.055606862,8,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_032,Mishti Doi - Matunga,19.0256,72.8489,Bengali Sweets,Matunga,Bombay Bhukkad,0,0,0.809510832,0,0.249694618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.965364648,0,0,0,0,0,0,0,0,3.5,0.874416177,5.627919115,0.627919115,1.255838229,0,5,0,0,Unknown,0,2.888,3.8,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:31,0.327741511,0,0,0,0,0,0,0,0,0,Bengali Sweets,1962,Budget,62,19.22101827,5.362656457,0.647242333,26.98123433,5.769880322,4.121889759,9.493342708,113,209,320,83,1.454383804,5,32,0.439657636,0.521996386,0.198109221,0.833577481,150.6109035,-0.07980115,39.08121642,4.094013734,4.567984928,7.075593559,0.278004261,0.05980906,7,6.128679023,7.186099491,3,0,7.515578676,8.029415367,133,7364,7,0.60594428,"12:00-14:00, 19:00-22:00",2.524042472,4.649948506,Desserts,1,0.891619663,3.3,4.325281463,0,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_033,Palladium Food Court,19.0134,72.8333,Mall Food Court,Lower Parel,Bombay Bhukkad,0,0,0.733205998,0,0.287568956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0.81058185,0,0,0,0,0,5,2,5,3.5,1.327048225,3.364758873,0,0,0,5,0,0,Unknown,0,1.729,3.64,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:32,0.068344931,0,0,0,0,0,0,0,0,0,International Cuisine,2010,Mid-range,14,26.25703081,5.210518872,1.192460794,53.72275989,7.042555569,2.671375996,5.638039372,66,578,872,238,1.800710522,5,32,0.563762014,0.580675292,0.229451284,0.79460659,126.8894897,0.195791896,74.94560712,8.897695932,6.508956731,9.686257419,0.481325184,0.166214083,5,6.375769435,7.032027001,3,0,2.821515408,7.353928307,459,96056,15,0.768233414,"12:00-15:00, 18:00-21:00",9.054776234,2.525575325,Multi-cuisine,4.31467164,0.892666758,4.5,3.52620333,2.126279349,3,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_034,Phoenix Mills Food Area,19.0134,72.8333,Mall Food Area,Lower Parel,Bombay Bhukkad,0,0,0.946280703,0,0.367761546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0.872076444,0,0,0,0,0,5,2,5,3.5,1.327048225,3.364758873,0,0,0,5,0,0,Unknown,0,1.9525,3.55,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:33,0.234291349,0,0,0,0,0,0,0,0,0,Fine Dining,2007,Expensive,17,14.04378167,2.526086122,0.790537738,36.94421486,7.183200916,3.260047099,5.303466869,118,323,501,149,1.398922443,19,22,0.878924042,0.844276838,0.308547329,0.72837342,169.5872496,0.377205414,44.10105948,4.200019794,4.945977686,6.452182427,0.05552026,0.049310595,5,5.279065138,7.453307341,3,0,5.046552229,6.858641314,2227,35690,7,0.982532534,"12:00-14:00, 19:00-22:00",9.287113999,3.09248181,Multi-cuisine,2.744369432,0.489170702,4.5,4.335438925,2.126279349,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_035,Atria Mall Food Court,19.0134,72.8189,Mall Food Court,Worli,Bombay Bhukkad,0,0,0.517451453,0,0.576327709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0.826316702,0,0,0,0,0,0,0.158072138,0,3.5,2.763119954,0,0,0,0,5,0,0,Unknown,0,1.7195,3.62,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:34,0.15326126,0,0,0,0,0,0,0,0,0,Chain Restaurants,2008,Mid-range,16,21.84330838,1.605487729,0.866575976,23.57638181,7.07704223,3.247602664,5.001360507,28,416,709,201,1.924844024,15,38,0.817070412,0.855959718,0.352669152,0.85784627,253.7912208,0.449691785,43.56975559,5.961266693,2.41824349,7.604975039,0.459691056,0.220109837,5,5.941443928,6.879883276,5,0,3.419239619,7.170119439,524,41314,24,0.661267208,"12:00-15:00, 18:00-21:00",9.089862042,1.878412661,Beverages,2.886921019,0.679320641,4.1,2.476493518,3.434988423,3,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_036,Pancham Puriwala,19.0267,72.8445,Breakfast Joint,Dadar,Bombay Bhukkad,0,0,0.508275476,0,0.314355552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0.867267376,0,0,0,0,0,0,0,0,3.5,0.863400275,5.682998625,0.682998625,1.36599725,0,5,0,0,Unknown,0,3.217696899,4.25,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:35,0.172696779,0,0,0,0,0,0,0,0,0,Puri Bhaji,1945,Budget,79,4.937518557,5.531309087,0.103188789,36.65178423,0,3.806761041,7.651653909,547,334,154,29,1.480026835,17,31,0.729941244,0.7800087,0.175750195,0.825201813,95.9476378,0.307682183,50.55533222,6.290721398,3.762329138,6.444952989,0.237181922,-0.022439537,8.5,5.509722531,9.55624587,4,0,7.170714658,6.538386319,101,23001,7,0.450109143,07:00-10:00,10.01133929,4.864101496,Multi-cuisine,2.112405153,0.796434324,3.7,4.406763057,0.478948473,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_037,Sukh Sagar,18.9378,72.8378,Vegetarian Restaurant,Fort,Bombay Bhukkad,0,0,0.765997607,0,0.525026136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0.85878834,0,0,0,0,0,0,0,0,3.5,9.004789191,0,0,0,0,5,0,0,Unknown,0,2.9412,3.87,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:36,0.165442055,0,0,0,0,0,0,0,0,0,Gujarati Thali,1955,Budget,69,6.731228364,0.787443771,0.623781757,40.23266044,4.094023378,3.910664164,8.041365978,113,309,355,177,1.536020578,18,28,0.70789617,0.684495117,0.44862143,0.848094101,152.5817226,0.421127719,45.36048069,7.716904399,6.695985423,8.368940436,0.312462394,0.166342004,7,6.347185511,7.230978894,2,0,9.404190705,8.071312487,71,10570,4,0.788456706,"12:00-14:00, 19:00-22:00",6.773051914,5.698681525,Multi-cuisine,2.787631698,1.026124239,2.6,4.37950928,0,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_038,Rajdhani Thali,18.9314,72.8311,Thali Restaurant,Fort,Bombay Bhukkad,0,0,0.403719989,0,0.399687165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0.858981284,0,0,0,0,0,10,4.550022991,21,3.5,9.787786293,0,0,0,0,5,0,0,Unknown,0,2.334015166,3.89,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:37,0.276131981,0,0,0,0,0,0,0,0,0,Gujarati & Rajasthani Thali,1985,Mid-range,39,13.23472355,6.291555006,0.730585548,42.5738779,3.349430772,5.67727358,6.120037131,109,294,565,190,1.413533218,23,29,0.634213085,0.783841533,0.388583379,0.943864664,27.06879871,0.371155049,30.78848436,6.340369027,6.722431666,8.147338388,0.441368712,0.216531123,5,6.508975475,7.805485529,1,0,7.264973617,10,487,22925,7,0.503746499,"12:00-14:00, 19:00-22:00",5.633826794,5.279838457,Multi-cuisine,2.481808255,0.931791688,3.4,4.475425347,0.999961012,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_039,Bade Miyan,18.922,72.8331,Late Night Kebab,Colaba,Bombay Bhukkad,0,0,0.941712932,0,0.455715644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,1.060245593,0,0,0,0,0,10,3.767333917,14,3.5,10.79300522,0,0,0,0,5,0,0,Unknown,0,3.1964,4.88,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:38,0.27538871,0,0,0,0,0,0,0,0,0,Kebabs & Rolls,1946,Budget,78,10.89044453,7.013467946,0.989849051,54.68564791,2.744590812,7.685187227,10.7715985,41,241,676,1410,2.353306201,11,8,0.576259866,0.531816486,0.450505427,0.707536443,94.23796487,0.554324171,74.98507375,5.585100068,7.626206104,8.8314011,0.360267082,0.410099457,8.5,7.318777804,7.583561962,11,0,7.276582983,8.528507341,96,18981,8,0.983626099,21:00-02:00,3.190114493,3.576517332,Mughlai,3.977749742,0.262473337,4,3.705936362,1.817644053,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_040,Highway Gomantak,19.0267,72.8445,Late Night Restaurant,Dadar,Bombay Bhukkad,0,0,0.606377312,0,0.52253945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0.748686683,0,0,0,0,0,0,0,0,3.5,0.863400275,5.682998625,0.682998625,1.36599725,0,5,0,0,Unknown,0,2.592062756,3.64,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:39,0.190418275,0,0,0,0,0,0,0,0,0,Konkani Food,1975,Mid-range,49,17.04338372,1.724648109,0.40131894,28.78900343,5.814214787,8.277706312,5.790258514,163,247,178,149,1.345768923,14,27,0.808427136,0.636758933,0.313810539,0.82828205,63.07408098,0.449787341,35.85482275,6.373221331,7.000881228,6.603399586,0.377435768,0.109761566,7,6.120588198,7.938691648,4,0,6.924236143,6.592023394,409,15640,5,0.735922741,"12:00-14:00, 19:00-22:00",7.715644825,4.995863165,Multi-cuisine,2.24140852,0.610171608,4,3.988374922,0.478948473,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_041,Gajalee,19.0544,72.8267,Seafood Restaurant,Bandra,Bombay Bhukkad,0,0,0.219421946,0,0.355352538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0.818187968,0,0,0,0,0,0,0,0,3.5,1.703519498,1.482402511,0,0,0,5,0,0,Unknown,0,2.485,3.55,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:40,0.309089924,0,0,0,0,0,0,0,0,0,Konkani Seafood,1990,Mid-range,34,17.45300624,4.74857132,0.690858865,34.6526885,6.212046645,5.338505323,5.115632926,198,224,488,168,1.322435135,18,35,0.660555093,0.765743214,0.493958298,0.769886989,56.94937997,0.414558784,51.55056241,6.520779709,6.765784086,7.001806995,0.139177986,0.180951664,5,5.352486639,6.487969082,2,0,7.319855974,8.341566961,391,23650,7,0.64753305,"12:00-14:00, 19:00-22:00",4.636653713,3.999168963,Multi-cuisine,1.890362928,0.153260645,4.2,3.845619361,0,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_042,Mahesh Lunch Home,18.9314,72.8311,Seafood Restaurant,Fort,Bombay Bhukkad,0,0,0.482515335,0,0.308005607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0.883666567,0,0,0,0,0,10,4.550022991,21,3.5,9.787786293,0,0,0,0,5,0,0,Unknown,0,2.554215088,3.87,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:41,0.346098352,0,0,0,0,0,0,0,0,0,Mangalorean Seafood,1973,Mid-range,51,13.95585283,7.086141206,0.260750485,43.69285926,3.783158262,2.697878045,7.142502989,140,329,198,92,1.499892573,16,23,0.637372905,0.784386769,0.384327589,0.53085454,164.6234681,0.320666556,41.48245735,5.920919053,4.771092558,5.538007904,0.189421036,0.227526656,7,6.108434581,7.549363118,3,0,8.997254881,7.476983662,482,34339,4,0.579062514,"12:00-14:00, 19:00-22:00",4.686751997,4.844132922,Multi-cuisine,3.667727557,0.093634755,3.5,4.287463433,0.999961012,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_043,Swati Snacks,18.9789,72.8267,Gujarati Snacks,Tardeo,Bombay Bhukkad,0,0,0.001027792,0,0.478114158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0.815526167,0,0,0,0,0,0,0,0,3.5,4.808017642,0,0,0,0,5,0,0,Unknown,0,2.1655,3.55,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:42,0.246543923,0,0,0,0,0,0,0,0,0,Gujarati Snacks,1963,Budget,61,11.75071321,1.049522348,0.470751343,41.62366149,2.902867235,5.609487132,7.60207475,112,187,336,132,1.698653098,17,38,0.734183638,0.635517193,0.403576481,0.933510361,1.450257885,0.524310266,48.13417518,8.637258155,5.942689903,5.735396276,0.261827338,0.200855302,7,5.183735788,5.878579964,2,0,8.504948585,7.444651531,161,10833,7,0.493181775,"12:00-14:00, 19:00-22:00",4.327047457,3.925924342,Multi-cuisine,1.599195259,0.993813931,3.7,3.777668048,2.320380158,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_044,Cafe Samovar,18.9269,72.8324,Art Cafe,Kala Ghoda,Bombay Bhukkad,0,0,0.962823923,0,0.538249667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0.806854006,0,0,0,0,0,8.416965755,4.098793775,17.5,3.5,10.26305138,0,0,0,0,5,0,0,Unknown,0,1.971805741,3.48,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:43,0.178721816,0,0,0,0,0,0,0,0,0,Continental & Indian,1990,Mid-range,34,16.62268932,6.219534747,1.176206019,44.30025323,6.026269833,4.958683641,5.608680797,113,280,296,116,1.419605242,22,39,0.51893515,0.913755374,0.423298071,0.822956042,149.1774926,0.501388264,47.13124977,8.990660261,7.277284362,6.438324833,0.096449286,0.238280532,5,5.947120047,7.069086816,6,0,7.309027878,7.806579857,617,20985,5,0.532557607,"12:00-14:00, 19:00-22:00",6.494337206,4.298623465,Continental,1.308939366,0.550337435,3.5,3.377952389,1.333891548,6,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_045,Indigo,18.922,72.8331,Fine Dining,Colaba,Bombay Bhukkad,0,0,0.503941559,0,0.496092653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.851026519,0,0,0,0,0,10,3.767333917,14,3.5,10.79300522,0,0,0,0,5,0,0,Unknown,0,2.0475,3.9,bombay_bhukkad,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:00-23:44,0.184175537,0,0,0,0,0,0,0,0,0,European,1999,Expensive,25,6.257788011,6.248775204,0.803564445,23.81137649,10.40484701,4.603640865,5.234586483,35,220,492,144,1.590744903,12,82,0.662113338,0.623768721,0.60088544,0.80161803,338.4509591,0.317330815,102.6879769,7.787884814,6.543959641,4.900955022,0.279202792,0.16598069,5,7.172410183,6.425036534,10,0,5.010589683,7.773500854,1882,344707,19,0.646614092,19:00-23:00,8.401013265,3.255714736,Multi-cuisine,3.118973732,0.474749,4.5,2.470987014,1.817644053,5,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
