location_id,name,lat,lng,type,area,specialty,established_year,price_range,vibe_category,age_years,food_establishment_density,street_vendor_density,distance_to_market,foot_traffic_density,distance_to_station,commercial_kitchen_density,late_night_food_score,cultural_authenticity_score,morning_customers,lunch_customers,evening_customers,night_customers,weekend_multiplier,peak_waiting_time_minutes,average_meal_duration_minutes,commercial_food_density,residential_density,road_accessibility,parking_availability,pedestrian_access,building_size_sqm,kitchen_to_dining_ratio,seating_capacity_estimate,signage_visibility_score,waste_management_score,delivery_accessibility,vendor_setup_space,queue_management_space,culinary_heritage_score,tourist_appeal,local_popularity,food_blogger_mentions,michelin_mentioned,street_food_authenticity,cultural_diversity_score,average_meal_cost,daily_revenue_estimate,employment_generated,supply_chain_local_ratio,peak_dining_hours,seasonal_variation,delivery_availability,monsoon_impact_score,cuisine_type,spice_level,vegetarian_options,hygiene_rating,portion_size_rating,vibe_intensity,data_collection_date,confidence_score
BB_032,Mishti Doi - Matunga,19.0256,72.8489,Bengali Sweets,Matunga,Bengali Sweets,1962,Budget,Bombay Bhukkad,62,19.221018266686183,5.362656457403165,647.2423330148289,26.981234330944105,809.5108323106215,5.769880321614835,4.121889758592829,9.493342707970438,113,209,320,83,1.4543838039004382,5,32,0.43965763553610404,0.2496946176503773,0.5219963860750407,0.19810922111147614,0.8335774812311122,150.61090352654003,-0.0798011496480811,39.08121642146311,4.094013734015822,4.56798492750047,7.075593559215129,0.2780042612921563,0.05980906015237056,7.24,6.128679022776407,7.1860994908345335,3,0,7.515578676369128,8.029415367250815,133,7364,7,0.6059442802479945,"12:00-14:00, 19:00-22:00",0.3277415112781208,2.5240424717370824,4.649948505520321,Desserts,1.0,0.891619662985383,3.3,4.325281463047719,3.8,2024-11-20,0.9653646482307154
BB_033,Palladium Food Court,19.0134,72.8333,Mall Food Court,Lower Parel,International Cuisine,2010,Mid-range,Bombay Bhukkad,14,26.25703080804972,5.210518872194406,1192.4607944417353,53.722759888984555,733.205997555045,7.0425555692224595,2.6713759957028613,5.638039371862189,66,578,872,238,1.8007105215834287,5,32,0.5637620138178732,0.28756895565827173,0.5806752924222206,0.22945128364955872,0.794606590003715,126.88948971479789,0.19579189646614015,74.94560711638704,8.897695931654436,6.508956730773869,9.686257418976934,0.4813251835584982,0.1662140828178419,4.28,6.375769434940167,7.032027001249194,3,0,2.82151540824907,7.353928307112219,459,96056,15,0.7682334140027468,"12:00-15:00, 18:00-21:00",0.06834493071131108,9.05477623413566,2.525575325111822,Multi-cuisine,4.314671639667447,0.8926667579348994,4.5,3.526203329708957,3.64,2024-11-20,0.81058185042248
BB_034,Phoenix Mills Food Area,19.0134,72.8333,Mall Food Area,Lower Parel,Fine Dining,2007,Expensive,Bombay Bhukkad,17,14.043781674566109,2.5260861217753288,790.5377383900305,36.944214864303106,946.2807032060175,7.183200915751138,3.260047099008358,5.303466869022067,118,323,501,149,1.3989224430067493,19,22,0.878924041677804,0.3677615460262279,0.8442768375822881,0.30854732917246114,0.7283734204307974,169.58724959725362,0.3772054139963005,44.10105948103354,4.200019793768803,4.94597768603869,6.452182426550826,0.0555202599607591,0.04931059527971074,6.34,5.279065137517883,7.453307341466544,3,0,5.046552229314047,6.858641313901495,2227,35690,7,0.9825325341976912,"12:00-14:00, 19:00-22:00",0.23429134854904415,9.28711399936874,3.09248181048524,Multi-cuisine,2.7443694322295813,0.4891707020559908,4.5,4.335438925302018,3.55,2024-11-20,0.8720764439024878
BB_035,Atria Mall Food Court,19.0134,72.8189,Mall Food Court,Worli,Chain Restaurants,2008,Mid-range,Bombay Bhukkad,16,21.843308382542176,1.6054877292944814,866.5759760806847,23.576381812102326,517.451453437079,7.077042229568772,3.2476026642566205,5.00136050739859,28,416,709,201,1.9248440239115823,15,38,0.8170704118449797,0.576327709300205,0.8559597177228075,0.35266915192530307,0.8578462702579961,253.79122082320663,0.4496917851790161,43.569755594927415,5.961266692976851,2.4182434895106306,7.604975038694525,0.45969105620728146,0.22010983668615655,4.32,5.941443927999551,6.8798832761901645,5,0,3.419239618859846,7.170119439173015,524,41314,24,0.6612672080217288,"12:00-15:00, 18:00-21:00",0.15326126040522434,9.089862041825205,1.8784126614398542,Beverages,2.8869210185367464,0.6793206414886002,4.1,2.476493517665064,3.62,2024-11-20,0.8263167020027181
BB_036,Pancham Puriwala,19.0267,72.8445,Breakfast Joint,Dadar,Puri Bhaji,1945,Budget,Bombay Bhukkad,79,4.9375185567707565,5.531309086671105,103.18878889375276,36.651784234513535,508.2754755863632,0.0,3.8067610412710313,7.651653909444538,547,334,154,29,1.480026834844891,17,31,0.7299412442885037,0.31435555229554935,0.780008699632179,0.17575019489544905,0.8252018126675191,95.94763780310876,0.3076821833452795,50.55533221944293,6.290721398056649,3.762329137538321,6.444952988867663,0.2371819217129157,-0.022439537464848586,9.379999999999999,5.5097225310287,9.556245869994317,4,0,7.170714657599203,6.538386319087419,101,23001,7,0.4501091432516271,07:00-10:00,0.1726967794330303,10.011339285178979,4.864101496088001,Multi-cuisine,2.1124051526209366,0.7964343236607889,3.7,4.4067630569371845,4.25,2024-11-20,0.8672673757811051
BB_037,Sukh Sagar,18.9378,72.8378,Vegetarian Restaurant,Fort,Gujarati Thali,1955,Budget,Bombay Bhukkad,69,6.731228363690428,0.7874437712620246,623.7817567453654,40.23266043683984,765.9976073898235,4.094023378373047,3.9106641643453193,8.041365978391003,113,309,355,177,1.536020577620646,18,28,0.7078961703455318,0.5250261363652203,0.6844951171880325,0.44862143042424135,0.8480941005635589,152.58172263652142,0.42112771942984006,45.36048068839478,7.716904398940641,6.695985422780262,8.368940435822003,0.3124623943085763,0.16634200435212004,7.38,6.3471855107254145,7.230978893577466,2,0,9.40419070471869,8.07131248736602,71,10570,4,0.7884567064639665,"12:00-14:00, 19:00-22:00",0.16544205505491438,6.773051914378249,5.698681525297008,Multi-cuisine,2.7876316976985422,1.0261242394720682,2.6,4.379509279897496,3.87,2024-11-20,0.8587883397042391
BB_038,Rajdhani Thali,18.9314,72.8311,Thali Restaurant,Fort,Gujarati & Rajasthani Thali,1985,Mid-range,Bombay Bhukkad,39,13.234723553713213,6.291555006068261,730.5855483412954,42.57387789571614,403.7199890444466,3.349430771505089,5.677273579551423,6.120037130925267,109,294,565,190,1.4135332183895502,23,29,0.6342130846605444,0.39968716498526297,0.7838415331062891,0.38858337866137704,0.9438646640902749,27.068798707469952,0.37115504888553874,30.788484356436715,6.340369026977337,6.722431665518543,8.147338387748304,0.44136871234341474,0.21653112268113656,6.78,6.508975474850484,7.805485529464537,1,0,7.264973616936697,10.0,487,22925,7,0.5037464993157336,"12:00-14:00, 19:00-22:00",0.27613198141122464,5.6338267936449125,5.279838456711405,Multi-cuisine,2.4818082552186143,0.9317916880273507,3.4,4.475425347451182,3.89,2024-11-20,0.8589812835613031
BB_039,Bade Miyan,18.922,72.8331,Late Night Kebab,Colaba,Kebabs & Rolls,1946,Budget,Bombay Bhukkad,78,10.890444533543322,7.013467945541938,989.8490510632919,54.6856479068353,941.712932280366,2.7445908123899216,7.685187227075147,10.77159849569059,41,241,676,1410,2.353306201158042,11,8,0.5762598660638679,0.45571564363321176,0.5318164863051065,0.4505054268694627,0.7075364431472381,94.23796487239926,0.5543241711453639,74.98507375109747,5.585100067562013,7.626206103644327,8.831401100019919,0.3602670816181918,0.4100994568136058,7.5600000000000005,7.31877780377268,7.583561961823631,11,0,7.276582983049787,8.528507341195441,96,18981,8,0.9836260986851993,21:00-02:00,0.2753887098947061,3.1901144928033474,3.576517331775676,Mughlai,3.977749741585827,0.26247333668451056,4.0,3.7059363615490697,4.88,2024-11-20,1.060245593401167
BB_040,Highway Gomantak,19.0267,72.8445,Late Night Restaurant,Dadar,Konkani Food,1975,Mid-range,Bombay Bhukkad,49,17.043383718648453,1.7246481089536712,401.3189396024159,28.789003425742326,606.3773115747911,5.814214787272135,8.277706311980612,5.790258513978496,163,247,178,149,1.3457689228031768,14,27,0.8084271362620001,0.5225394500366736,0.6367589331027311,0.3138105390676758,0.8282820495108351,63.07408098364025,0.44978734094825246,35.854822750332936,6.373221331039294,7.000881227651634,6.6033995858192265,0.37743576839844184,0.10976156579075816,6.98,6.120588197980344,7.93869164816175,4,0,6.924236142786523,6.592023393924555,409,15640,5,0.7359227411725008,"12:00-14:00, 19:00-22:00",0.1904182752348791,7.715644824554647,4.995863165013933,Multi-cuisine,2.2414085196576385,0.6101716077615064,4.0,3.988374922222009,3.64,2024-11-20,0.7486866833682576
BB_041,Gajalee,19.0544,72.8267,Seafood Restaurant,Bandra,Konkani Seafood,1990,Mid-range,Bombay Bhukkad,34,17.453006239150874,4.748571319956024,690.8588653129127,34.65268849504691,219.42194603539747,6.2120466449505845,5.3385053230685875,5.115632925838666,198,224,488,168,1.3224351350538288,18,35,0.6605550925324848,0.35535253823409,0.765743213706058,0.4939582975999946,0.7698869893617415,56.94937996981725,0.4145587836772864,51.55056241009802,6.52077970852133,6.765784085591886,7.001806994822479,0.13917798604014914,0.18095166434063567,6.68,5.352486638623494,6.4879690821847,2,0,7.3198559740770115,8.341566960884174,391,23650,7,0.6475330497039964,"12:00-14:00, 19:00-22:00",0.3090899235432566,4.636653713261442,3.9991689633973424,Multi-cuisine,1.8903629279015854,0.1532606453341649,4.2,3.8456193611007277,3.55,2024-11-20,0.8181879677201191
BB_042,Mahesh Lunch Home,18.9314,72.8311,Seafood Restaurant,Fort,Mangalorean Seafood,1973,Mid-range,Bombay Bhukkad,51,13.955852832360831,7.086141205648403,260.7504845797261,43.69285925769348,482.5153344753593,3.7831582621983153,2.697878045393943,7.14250298862413,140,329,198,92,1.4998925731809387,16,23,0.6373729051233197,0.3080056072313083,0.7843867691319414,0.3843275885123465,0.5308545400963022,164.62346805840355,0.32066655585618103,41.48245735377418,5.920919052563563,4.771092558102214,5.538007904210549,0.18942103598012436,0.22752665554838508,7.02,6.10843458062003,7.549363118481933,3,0,8.997254881211367,7.476983661634494,482,34339,4,0.5790625141646292,"12:00-14:00, 19:00-22:00",0.3460983521389126,4.686751997332831,4.844132921654675,Multi-cuisine,3.6677275570970407,0.0936347549218175,3.5,4.287463433479056,3.87,2024-11-20,0.8836665671354963
BB_043,Swati Snacks,18.9789,72.8267,Gujarati Snacks,Tardeo,Gujarati Snacks,1963,Budget,Bombay Bhukkad,61,11.750713211074535,1.0495223484469487,470.751343050318,41.623661493187626,1.0277920373146117,2.902867235140098,5.6094871317894786,7.602074750421163,112,187,336,132,1.6986530982876402,17,38,0.7341836377050452,0.478114158257794,0.6355171933281357,0.4035764807918274,0.9335103605142845,1.4502578850847812,0.5243102661186538,48.13417517631662,8.637258155322007,5.942689903303231,5.735396276202057,0.26182733765123467,0.2008553021289765,7.22,5.183735788155785,5.878579963706338,2,0,8.504948585324799,7.444651530743474,161,10833,7,0.4931817748447894,"12:00-14:00, 19:00-22:00",0.24654392338967315,4.327047457309497,3.9259243421443504,Multi-cuisine,1.5991952594394734,0.9938139314502367,3.7,3.7776680481390517,3.55,2024-11-20,0.8155261672719976
BB_044,Cafe Samovar,18.9269,72.8324,Art Cafe,Kala Ghoda,Continental & Indian,1990,Mid-range,Bombay Bhukkad,34,16.6226893243048,6.219534747337105,1176.206019029201,44.30025322772614,962.8239226485389,6.026269833486611,4.9586836411634945,5.608680796504269,113,280,296,116,1.4196052422897683,22,39,0.5189351503800301,0.5382496674325877,0.9137553742100886,0.42329807114135487,0.8229560417604305,149.17749264954452,0.5013882640653747,47.131249767695095,8.99066026123926,7.277284362149381,6.438324832831203,0.09644928556499044,0.23828053163665616,6.68,5.947120047106859,7.069086816079977,6,0,7.309027878199554,7.806579856547759,617,20985,5,0.5325576067755332,"12:00-14:00, 19:00-22:00",0.17872181637004816,6.494337205840146,4.298623464878295,Continental,1.3089393660484012,0.550337434889791,3.5,3.3779523888897023,3.48,2024-11-20,0.8068540057832247
BB_045,Indigo,18.922,72.8331,Fine Dining,Colaba,European,1999,Expensive,Bombay Bhukkad,25,6.2577880112357605,6.248775203772436,803.5644450395442,23.811376490883546,503.9415587393159,10.404847013784252,4.603640864527124,5.234586482538965,35,220,492,144,1.5907449027534197,12,82,0.6621133377876927,0.4960926527362449,0.6237687213895129,0.6008854404484062,0.8016180301759948,338.4509591071083,0.3173308147221984,102.68797690854281,7.7878848138641485,6.543959640810283,4.900955021923297,0.27920279230085165,0.16598069022789055,8.0,7.1724101826229925,6.425036534036739,10,0,5.010589682842324,7.773500853554215,1882,344707,19,0.6466140923643225,19:00-23:00,0.18417553682294216,8.401013264907121,3.2557147357935796,Multi-cuisine,3.1189737318685777,0.4747490004178547,4.5,2.47098701431423,3.9,2024-11-20,0.85102651881117
BB_046,Theobroma,18.922,72.8331,Bakery Cafe,Multiple,Desserts & Coffee,2004,Mid-range,Bombay Bhukkad,20,12.141683454280084,6.787978254061899,611.3738670599224,32.612968334260565,506.71555980195035,1.6905595143600194,3.218032477508539,6.964077169775285,107,198,229,103,1.4035944168453596,10,24,0.5498991279619185,0.23521639486305404,0.5554368658370834,0.438373517989119,0.658117550951159,97.1704651517673,0.17325531657801627,73.71812005701321,7.139779246119879,5.402612662620766,5.350607413050534,-0.16584766285355307,0.26878497574952487,6.4,6.191691252364221,6.695907967512534,5,0,5.603241038707655,8.628247124550773,598,17131,5,0.6677190870603141,"12:00-14:00, 19:00-22:00",0.24925909092631043,6.561238185649459,3.2657965719195126,Multi-cuisine,3.4931510411765996,0.47952853308858634,3.2,2.930354347288392,3.4,2024-11-20,0.653843322157555
